candidate_id,job_role_applied,gender,nationality,education_level,university_tier,relevant_experience_years,skill_match_score,interview_score,Hiring Probability,Decision
7070,Data Analyst,Female,Indian,Bachelor,Tier 2,12.91,0.568,89.7,0.2735740351207424,REJECT
7071,Data Analyst,Female,Asian (other),Bachelor,Tier 2,12.11,0.743,94.6,0.30351311084329813,REJECT
7077,Data Analyst,Male,American,Master,Tier 3,14.81,1.0,70.9,0.5591175241008195,SHORTLIST
7092,Data Analyst,Female,African,High School,Tier 3,10.89,0.98,79.6,0.6769154530207245,SHORTLIST
7094,Data Analyst,Female,Indian,Bachelor,Tier 2,10.99,0.953,96.6,0.4172331376141738,REJECT
7103,Data Analyst,Female,European,Master,Tier 3,10.1,0.923,87.3,0.6906319362177783,SHORTLIST
7112,Data Analyst,Female,American,Bachelor,Tier 1 (Top),8.61,1.0,93.2,0.7718556546541917,SHORTLIST
7114,Data Analyst,Female,Asian (other),Master,Tier 3,6.54,0.916,97.0,0.26956963055024125,REJECT
7116,Data Analyst,Male,American,Bachelor,Tier 2,20.01,1.0,58.9,0.34545162521508144,REJECT
7132,Data Analyst,Female,Indian,Bachelor,Tier 2,15.66,1.0,90.2,0.802331009122661,SHORTLIST
7147,Data Analyst,Female,American,High School,Tier 1 (Top),18.63,0.625,98.0,0.6303128348468549,SHORTLIST
7152,Data Analyst,Male,Indian,Bachelor,Tier 3,11.74,0.784,74.4,0.17043072847384655,REJECT
7160,Data Analyst,Female,Indian,Bachelor,Tier 3,10.84,1.0,64.7,0.3187736493125566,REJECT
7208,Data Analyst,Female,Indian,Master,Tier 2,8.81,0.674,93.6,0.301711277621525,REJECT
7218,Data Analyst,Male,Other,Master,Tier 2,13.18,1.0,66.4,0.29491638614889015,REJECT
7224,Data Analyst,Female,American,Bachelor,Tier 1 (Top),12.39,0.803,97.6,0.5218079574434025,SHORTLIST
7234,Data Analyst,Male,African,Master,Tier 3,5.16,1.0,61.5,0.1272719574394266,REJECT
7236,Data Analyst,Male,Asian (other),Bachelor,Tier 2,7.9,0.412,93.6,0.1423395767054721,REJECT
7238,Data Analyst,Male,American,Bachelor,Tier 3,15.66,0.793,93.8,0.3952379519398386,REJECT
7239,Data Analyst,Female,Asian (other),PhD,Tier 2,5.37,0.683,85.1,0.16657788438835572,REJECT
7245,Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),18.98,1.0,74.4,0.47976059932777554,REJECT
7263,Data Analyst,Female,Indian,Master,Tier 3,12.07,0.987,82.5,0.3732483092174694,REJECT
7273,Data Analyst,Male,American,Master,Tier 3,11.71,0.642,61.9,0.1575668758919978,REJECT
7274,Data Analyst,Male,Indian,High School,Tier 2,14.5,0.773,93.4,0.5075302364811591,SHORTLIST
7281,Data Analyst,Female,American,Bachelor,Tier 2,7.39,1.0,92.4,0.30494863355001556,REJECT
7285,Data Analyst,Female,Indian,High School,Unknown,5.26,0.983,86.2,0.2600686787123885,REJECT
7297,Data Analyst,Male,American,Bachelor,Tier 2,6.0,0.923,72.7,0.49761440804520407,REJECT
7308,Data Analyst,Male,American,Bachelor,Tier 2,7.85,0.825,82.8,0.23650469916671096,REJECT
7311,Data Analyst,Female,African,PhD,Tier 2,6.58,0.615,91.5,0.18333243635119584,REJECT
7313,Data Analyst,Female,Indian,Bachelor,Tier 1 (Top),5.02,0.595,87.2,0.11773784038439632,REJECT
7316,Data Analyst,Female,American,PhD,Tier 1 (Top),6.03,0.466,68.4,0.5117160828102559,SHORTLIST
7320,Data Analyst,Female,European,Bachelor,Tier 2,12.16,0.794,81.2,0.2249958636901162,REJECT
7323,Data Analyst,Female,Asian (other),High School,Tier 3,14.86,0.466,59.4,0.10618820826186846,REJECT
7350,Data Analyst,Male,Other,Master,Unknown,12.04,0.908,82.2,0.6637672871733037,SHORTLIST
7365,Data Analyst,Male,Indian,Master,Tier 2,9.25,0.859,83.3,0.2767435143106547,REJECT
7370,Data Analyst,Female,American,Master,Tier 2,11.8,0.831,69.5,0.2457399822249887,REJECT
7390,Data Analyst,Female,African,Master,Tier 3,9.85,0.866,78.0,0.2986660338478631,REJECT
7412,Data Analyst,Male,American,Bachelor,Tier 3,14.9,0.702,62.4,0.06863068851139283,REJECT
7413,Data Analyst,Male,Indian,Master,Unknown,5.67,0.978,98.0,0.4647914620908738,REJECT
7420,Data Analyst,Female,Asian (other),Master,Tier 3,10.04,0.942,85.0,0.37071595103458366,REJECT
7441,Data Analyst,Female,American,Bachelor,Tier 1 (Top),22.07,1.0,79.4,0.8481081300642866,SHORTLIST
7442,Data Analyst,Male,American,Bachelor,Tier 3,9.14,0.78,84.3,0.13500590017133005,REJECT
7499,Data Analyst,Male,Indian,Master,Tier 3,7.55,0.552,82.1,0.12957464111271397,REJECT
7516,Data Analyst,Female,Indian,Bachelor,Tier 2,12.99,0.649,72.8,0.1940949527839467,REJECT
7524,Data Analyst,Female,Indian,Bachelor,Tier 1 (Top),9.27,1.0,98.0,0.7851595431397002,SHORTLIST
7529,Data Analyst,Female,European,Master,Tier 3,8.16,0.788,59.3,0.1427149303950332,REJECT
7535,Data Analyst,Female,Other,PhD,Tier 3,10.04,1.0,84.5,0.6848161740811749,SHORTLIST
7537,Data Analyst,Male,American,Bachelor,Tier 3,11.03,0.923,65.1,0.22269658851568572,REJECT
7540,Data Analyst,Male,Indian,PhD,Tier 3,13.53,1.0,71.4,0.48557724461650265,REJECT
7543,Data Analyst,Female,Other,Bachelor,Tier 2,15.15,1.0,86.7,0.7875741404725817,SHORTLIST
7550,Data Analyst,Male,Asian (other),High School,Tier 2,8.41,0.403,56.6,0.08064546521471438,REJECT
7557,Data Analyst,Female,Indian,Master,Tier 3,6.39,0.686,92.9,0.3402098221611481,REJECT
7562,Data Analyst,Male,Indian,Master,Tier 2,10.52,0.804,91.1,0.3515519027500141,REJECT
7567,Data Analyst,Female,Indian,High School,Tier 1 (Top),8.08,0.801,71.4,0.1406475256069402,REJECT
7569,Data Analyst,Male,European,Bachelor,Unknown,8.54,0.711,84.9,0.1821363425760423,REJECT
7571,Data Analyst,Male,Indian,Bachelor,Tier 3,5.67,0.864,89.9,0.18852793972388132,REJECT
7572,Data Analyst,Male,Indian,Bachelor,Tier 2,7.6,0.57,71.0,0.06185459763735285,REJECT
7584,Data Analyst,Male,American,Bachelor,Tier 1 (Top),15.86,0.96,66.6,0.6556940529856706,SHORTLIST
7610,Data Analyst,Female,European,High School,Tier 2,20.2,0.993,95.9,0.8449328515124777,SHORTLIST
7633,Data Analyst,Female,Asian (other),Master,Tier 1 (Top),5.93,0.812,88.2,0.31864511365728787,REJECT
7642,Data Analyst,Female,African,Bachelor,Tier 2,7.47,0.552,77.1,0.06611582975638748,REJECT
7643,Data Analyst,Female,Other,Bachelor,Tier 3,6.04,0.756,59.8,0.040776214299641456,REJECT
7666,Data Analyst,Male,Indian,Bachelor,Tier 2,7.3,0.54,72.2,0.11334479944467425,REJECT
7668,Data Analyst,Male,European,Bachelor,Tier 3,7.12,0.783,83.3,0.1694966825258232,REJECT
7685,Data Analyst,Male,Indian,PhD,Tier 3,6.03,0.554,80.1,0.16120913720161198,REJECT
7689,Data Analyst,Male,Indian,Bachelor,Tier 3,7.87,1.0,59.2,0.11828912237248101,REJECT
7691,Data Analyst,Female,Other,Bachelor,Unknown,14.08,0.519,81.2,0.105808940308854,REJECT
7693,Data Analyst,Male,Indian,Master,Tier 2,14.43,0.734,98.0,0.7301158049128731,SHORTLIST
7698,Data Analyst,Female,Indian,Bachelor,Tier 2,12.76,1.0,69.1,0.3032017197378136,REJECT
7720,Data Analyst,Male,Indian,Master,Tier 3,10.41,0.88,72.9,0.28235800589629717,REJECT
7725,Data Analyst,Female,American,Bachelor,Tier 1 (Top),13.49,1.0,98.0,0.8337877226805184,SHORTLIST
7727,Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),13.87,0.987,89.9,0.8080440540254049,SHORTLIST
7730,Data Analyst,Male,Indian,Bachelor,Tier 3,7.89,0.52,94.8,0.06138503347072488,REJECT
7737,Data Analyst,Male,Indian,Master,Tier 3,22.17,0.962,70.7,0.7610857538710448,SHORTLIST
7738,Data Analyst,Female,Indian,Bachelor,Tier 2,11.89,0.994,72.1,0.4497785453257589,REJECT
7740,Data Analyst,Male,Other,Bachelor,Tier 1 (Top),16.88,1.0,87.9,0.538228434531262,SHORTLIST
7745,Data Analyst,Male,Indian,Bachelor,Tier 2,12.01,1.0,73.1,0.7308946590698419,SHORTLIST
7759,Data Analyst,Female,Indian,High School,Tier 2,10.76,0.717,65.3,0.10337402548696323,REJECT
7770,Data Analyst,Female,Other,Master,Tier 3,12.69,1.0,86.4,0.781511787487571,SHORTLIST
7795,Data Analyst,Non-binary/Other,American,High School,Tier 3,11.54,0.311,83.4,0.11282901238334805,REJECT
7807,Data Analyst,Male,Indian,Bachelor,Tier 2,26.02,0.823,67.5,0.35121082040903473,REJECT
7853,Data Analyst,Female,European,Bachelor,Tier 2,20.07,1.0,87.7,0.4469665562187396,REJECT
7858,Data Analyst,Female,Indian,Master,Tier 3,5.41,0.654,83.0,0.11948852376039362,REJECT
7865,Data Analyst,Female,American,Bachelor,Tier 2,13.69,0.721,98.0,0.6961786907993844,SHORTLIST
7890,Data Analyst,Female,Indian,Master,Tier 2,5.82,1.0,85.6,0.2340043459058201,REJECT
7901,Data Analyst,Female,Other,Master,Tier 2,8.19,0.576,64.7,0.13314324666129657,REJECT
7909,Data Analyst,Male,European,PhD,Tier 3,9.26,1.0,78.1,0.6566121944974163,SHORTLIST
7913,Data Analyst,Non-binary/Other,American,Bachelor,Tier 2,13.92,0.974,98.0,0.736420064455274,SHORTLIST
7922,Data Analyst,Male,African,Bachelor,Tier 2,14.22,0.941,67.5,0.6187013220711379,SHORTLIST
7926,Data Analyst,Male,African,Master,Tier 1 (Top),19.35,0.903,82.6,0.7847434307404612,SHORTLIST
7936,Data Analyst,Female,European,High School,Tier 2,8.47,0.611,96.9,0.1909963192952748,REJECT
7939,Data Analyst,Male,Indian,High School,Tier 3,8.17,0.838,98.0,0.24104241766508017,REJECT
7940,Data Analyst,Male,Asian (other),Master,Tier 3,6.89,0.849,65.8,0.19341163145095763,REJECT
7948,Data Analyst,Male,European,Bachelor,Tier 1 (Top),20.12,1.0,80.5,0.5654168048282372,SHORTLIST
7957,Data Analyst,Female,American,Master,Unknown,6.45,0.987,90.9,0.27430836305359524,REJECT
7962,Data Analyst,Male,Asian (other),Master,Tier 3,18.04,1.0,92.4,0.7027701092508052,SHORTLIST
7970,Data Analyst,Female,American,Bachelor,Tier 3,18.33,0.796,96.7,0.503623252082072,SHORTLIST
7986,Data Analyst,Female,Indian,Master,Tier 2,7.14,0.709,66.8,0.1595565844595446,REJECT
8012,Data Analyst,Female,American,Bachelor,Tier 2,9.12,0.875,98.0,0.39095577365758133,REJECT
8055,Data Analyst,Male,Indian,Master,Tier 1 (Top),16.59,1.0,90.5,0.8933316114648077,SHORTLIST
8059,Data Analyst,Female,Asian (other),High School,Tier 2,10.47,0.691,82.1,0.24439646333793594,REJECT
8064,Data Analyst,Male,American,Master,Tier 2,5.85,0.868,86.9,0.6750364630482423,SHORTLIST
8069,Data Analyst,Male,Indian,Master,Tier 2,5.25,0.759,81.4,0.22290914229603426,REJECT
8071,Data Analyst,Female,Other,PhD,Tier 3,7.87,1.0,98.0,0.36999219773506753,REJECT
8088,Data Analyst,Male,Indian,Bachelor,Tier 2,7.56,0.871,93.1,0.28727232637595324,REJECT
8091,Data Analyst,Female,Indian,Master,Tier 2,5.56,0.789,82.5,0.2584898547667453,REJECT
8102,Data Analyst,Female,Asian (other),Master,Tier 3,22.8,1.0,79.1,0.46601978354407675,REJECT
8117,Data Analyst,Male,Indian,Master,Tier 2,14.47,1.0,54.0,0.643039679347823,SHORTLIST
8121,Data Analyst,Non-binary/Other,Indian,Master,Tier 2,7.22,0.692,84.9,0.5975798785022678,SHORTLIST
8129,Data Analyst,Female,Other,Bachelor,Tier 3,12.01,1.0,97.6,0.35280927569512577,REJECT
8150,Data Analyst,Female,Other,Master,Tier 2,11.56,0.895,98.0,0.3345220124101504,REJECT
8153,Data Analyst,Male,European,Bachelor,Tier 2,8.74,0.97,96.9,0.4886964888889964,REJECT
8162,Data Analyst,Female,Indian,Bachelor,Tier 2,6.75,0.728,97.7,0.15588738678413894,REJECT
8163,Data Analyst,Male,Indian,Master,Tier 2,6.03,0.579,83.8,0.17962089878241,REJECT
8176,Data Analyst,Male,European,Bachelor,Tier 3,9.17,0.79,64.9,0.16093741157498495,REJECT
8183,Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),6.53,1.0,98.0,0.5183116805309579,SHORTLIST
8189,Data Analyst,Male,Indian,Master,Tier 1 (Top),5.05,0.894,91.2,0.2845791369814242,REJECT
8217,Data Analyst,Male,Indian,Master,Tier 2,7.13,0.906,98.0,0.4488666116737845,REJECT
8219,Data Analyst,Female,Other,Master,Tier 1 (Top),17.75,1.0,87.4,0.7427101397826117,SHORTLIST
8230,Data Analyst,Male,Other,Bachelor,Tier 2,9.65,0.575,65.8,0.0775786101106824,REJECT
8240,Data Analyst,Female,Indian,Bachelor,Tier 3,15.16,0.683,68.7,0.14413243976191198,REJECT
8245,Data Analyst,Female,Other,Bachelor,Tier 3,10.2,0.763,72.7,0.18906816255149703,REJECT
8248,Data Analyst,Female,Indian,Master,Tier 3,20.4,0.607,65.7,0.17936331307417366,REJECT
8271,Data Analyst,Male,Indian,Master,Tier 2,5.46,0.621,81.4,0.22105489579883483,REJECT
8273,Data Analyst,Female,European,High School,Tier 2,7.29,0.813,67.4,0.19379511611030395,REJECT
8275,Data Analyst,Male,American,Bachelor,Tier 2,29.16,0.928,54.3,0.7000507058206665,SHORTLIST
8279,Data Analyst,Male,Asian (other),Bachelor,Tier 2,12.1,0.973,98.0,0.6678781675977341,SHORTLIST
8293,Data Analyst,Male,Asian (other),Bachelor,Tier 2,14.52,0.755,83.8,0.3908943177435003,REJECT
8294,Data Analyst,Male,Indian,Master,Tier 2,15.9,0.967,97.0,0.5781818268354079,SHORTLIST
8295,Data Analyst,Male,Indian,Master,Tier 3,10.01,0.82,91.5,0.3434587522795907,REJECT
8312,Data Analyst,Female,European,Bachelor,Tier 1 (Top),14.09,1.0,89.1,0.5095606492843124,SHORTLIST
8321,Data Analyst,Male,Indian,Bachelor,Tier 3,10.89,1.0,98.0,0.576635173839086,SHORTLIST
8335,Data Analyst,Male,Indian,Bachelor,Tier 3,7.32,0.71,80.4,0.15429711935687696,REJECT
8341,Data Analyst,Female,Indian,Bachelor,Tier 2,16.4,0.938,87.0,0.7329816037104007,SHORTLIST
8351,Data Analyst,Female,Indian,Bachelor,Tier 3,6.96,1.0,87.4,0.24663596032248994,REJECT
8357,Data Analyst,Male,American,Bachelor,Unknown,9.43,0.658,83.7,0.17496995417634673,REJECT
8358,Data Analyst,Female,Indian,High School,Tier 3,5.52,0.879,70.2,0.16288882820546077,REJECT
8366,Data Analyst,Female,American,Bachelor,Tier 3,6.05,0.616,98.0,0.15936155765076915,REJECT
8384,Data Analyst,Male,American,Bachelor,Tier 3,10.73,1.0,69.3,0.4019882271710103,REJECT
8388,Data Analyst,Male,Indian,Master,Tier 2,12.56,0.814,67.2,0.17238706479861846,REJECT
8402,Data Analyst,Female,Indian,Bachelor,Tier 2,10.4,1.0,77.4,0.2818815477817831,REJECT
8407,Data Analyst,Female,Indian,Master,Tier 1 (Top),10.19,0.721,86.7,0.6772811076101861,SHORTLIST
8419,Data Analyst,Male,Other,Master,Tier 1 (Top),13.2,0.639,66.6,0.09596137001326557,REJECT
8437,Data Analyst,Male,American,PhD,Tier 1 (Top),13.15,1.0,98.0,0.8581539277153435,SHORTLIST
8442,Data Analyst,Male,Indian,Master,Tier 3,11.63,0.892,98.0,0.4240305355819292,REJECT
8470,Data Analyst,Female,European,PhD,Tier 2,11.43,1.0,94.4,0.6542193045627644,SHORTLIST
8471,Data Analyst,Male,Indian,Bachelor,Tier 2,14.48,1.0,87.4,0.7172358986816064,SHORTLIST
8472,Data Analyst,Male,Indian,Master,Tier 3,7.72,0.653,98.0,0.3281147716387843,REJECT
8487,Data Analyst,Male,Other,Bachelor,Tier 2,6.6,0.539,92.5,0.10043375591378796,REJECT
8525,Data Analyst,Female,Indian,Bachelor,Tier 2,7.97,0.653,62.8,0.5064828263338734,SHORTLIST
8527,Data Analyst,Female,American,PhD,Tier 2,5.17,1.0,95.6,0.7422901060649281,SHORTLIST
8550,Data Analyst,Female,Indian,Master,Tier 3,7.58,0.674,85.5,0.18763652441871753,REJECT
8573,Data Analyst,Female,Indian,Bachelor,Tier 3,22.77,1.0,97.7,0.8352000183120988,SHORTLIST
8584,Data Analyst,Male,American,Master,Tier 3,17.08,1.0,81.5,0.837939268123424,SHORTLIST
8591,Data Analyst,Male,American,Bachelor,Tier 3,12.31,0.866,53.1,0.22095623933967137,REJECT
8601,Data Analyst,Female,Asian (other),Master,Tier 2,5.78,0.678,89.9,0.15633141146119278,REJECT
8629,Data Analyst,Male,American,Master,Tier 2,5.74,1.0,98.0,0.5861709889369475,SHORTLIST
8648,Data Analyst,Female,Indian,Bachelor,Tier 2,5.34,0.971,86.1,0.2818271985447479,REJECT
8665,Data Analyst,Male,American,Master,Tier 1 (Top),8.33,1.0,98.0,0.7282049915994642,SHORTLIST
8666,Data Analyst,Male,Indian,Bachelor,Tier 2,8.29,0.583,72.2,0.1074888889428931,REJECT
8681,Data Analyst,Male,Indian,Master,Tier 2,6.07,0.852,73.6,0.18599264341553742,REJECT
8687,Data Analyst,Male,European,Bachelor,Tier 1 (Top),10.41,0.966,88.5,0.313910755257319,REJECT
8696,Data Analyst,Female,Indian,Bachelor,Tier 3,14.15,0.981,73.1,0.7018861519028181,SHORTLIST
8713,Data Analyst,Male,European,Master,Tier 1 (Top),7.04,0.993,82.5,0.5137847436775089,SHORTLIST
8714,Data Analyst,Female,Asian (other),Master,Tier 2,10.94,0.725,83.9,0.2600889480474092,REJECT
8717,Data Analyst,Male,Indian,Bachelor,Tier 2,11.2,0.903,70.9,0.2320113897516208,REJECT
8741,Data Analyst,Male,Indian,Bachelor,Tier 2,5.75,0.554,74.6,0.04786408198907931,REJECT
8745,Data Analyst,Male,European,Bachelor,Tier 2,12.98,0.466,79.5,0.11352496357650205,REJECT
8752,Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),18.5,0.967,96.9,0.6888737183429331,SHORTLIST
8755,Data Analyst,Female,Indian,High School,Tier 3,14.19,0.911,78.2,0.2724581647481131,REJECT
8771,Data Analyst,Male,European,Master,Tier 2,28.23,0.714,71.1,0.30639196516818684,REJECT
8786,Data Analyst,Male,African,Bachelor,Tier 3,11.7,0.713,66.7,0.07918811640427167,REJECT
8790,Data Analyst,Female,Asian (other),Master,Tier 3,5.08,0.918,96.1,0.3916641678425378,REJECT
8792,Data Analyst,Male,European,Bachelor,Tier 2,12.48,1.0,82.4,0.4456740876595848,REJECT
8798,Data Analyst,Male,Other,Master,Tier 2,9.49,0.45,70.9,0.0816917600220041,REJECT
8819,Data Analyst,Male,Other,High School,Tier 3,11.35,0.95,80.5,0.27246913246292137,REJECT
8860,Data Analyst,Female,Indian,Bachelor,Tier 3,21.05,0.644,73.0,0.21903310496365702,REJECT
8865,Data Analyst,Male,American,Master,Tier 3,8.85,1.0,98.0,0.5291259417346046,SHORTLIST
8872,Data Analyst,Male,American,Bachelor,Tier 3,22.02,1.0,86.1,0.7028443605133708,SHORTLIST
8910,Data Analyst,Female,American,Bachelor,Tier 3,15.9,0.541,86.5,0.11438821687059825,REJECT
8918,Data Analyst,Female,Indian,Bachelor,Tier 2,29.06,0.782,97.0,0.7378326479018668,SHORTLIST
8920,Data Analyst,Non-binary/Other,American,Master,Tier 3,11.53,0.777,98.0,0.7259626456203075,SHORTLIST
8926,Data Analyst,Female,Indian,Bachelor,Tier 2,7.55,0.797,80.3,0.4976689629139361,REJECT
8931,Data Analyst,Female,Asian (other),Bachelor,Tier 1 (Top),12.79,0.919,90.6,0.77580250151682,SHORTLIST
8942,Data Analyst,Male,Indian,Master,Tier 2,8.08,0.732,96.2,0.3592147448879498,REJECT
8945,Data Analyst,Female,African,Bachelor,Tier 2,14.66,1.0,78.0,0.3905829161367869,REJECT
8959,Data Analyst,Male,Asian (other),Bachelor,Tier 2,19.57,1.0,90.0,0.8079445595427521,SHORTLIST
8968,Data Analyst,Male,Indian,Bachelor,Tier 3,11.75,0.996,94.6,0.7942040085249156,SHORTLIST
8970,Data Analyst,Male,Asian (other),Bachelor,Tier 1 (Top),11.66,1.0,74.9,0.3488545712635203,REJECT
8973,Data Analyst,Male,Indian,Master,Tier 3,16.33,1.0,98.0,0.882533959229899,SHORTLIST
8985,Data Analyst,Female,American,Master,Tier 3,17.37,0.583,98.0,0.37551279081590605,REJECT
9001,Data Analyst,Female,Indian,Bachelor,Tier 3,6.62,0.498,73.2,0.1053292740830597,REJECT
9010,Data Analyst,Female,Asian (other),Bachelor,Tier 3,12.46,0.902,77.4,0.23028150537370504,REJECT
9011,Data Analyst,Male,Indian,Bachelor,Tier 2,9.71,0.508,86.3,0.12374183927632595,REJECT
9027,Data Analyst,Non-binary/Other,Indian,Master,Tier 3,5.12,0.76,77.6,0.08928385143486108,REJECT
9030,Data Analyst,Male,American,Bachelor,Tier 2,11.3,1.0,89.8,0.5162822255908732,SHORTLIST
9053,Data Analyst,Male,Indian,Master,Tier 2,6.7,0.839,90.9,0.6755570917897757,SHORTLIST
9067,Data Analyst,Female,Other,Master,Tier 3,9.85,1.0,87.7,0.6801869251271355,SHORTLIST
9070,Data Analyst,Male,Indian,Master,Tier 3,5.01,0.394,72.1,0.02122087413458642,REJECT
9077,Data Analyst,Male,American,Bachelor,Tier 3,7.57,0.697,74.8,0.060398309810918205,REJECT
9082,Data Analyst,Female,European,Bachelor,Tier 3,13.84,0.976,73.0,0.32025899062632107,REJECT
9097,Data Analyst,Male,Asian (other),Bachelor,Tier 2,7.5,0.66,59.7,0.09343570396057845,REJECT
9115,Data Analyst,Male,Indian,Bachelor,Tier 3,20.59,0.991,66.6,0.3276520141450235,REJECT
9133,Data Analyst,Female,European,Master,Tier 3,6.54,0.941,81.8,0.2280290615533512,REJECT
9144,Data Analyst,Male,European,Bachelor,Tier 3,30.0,0.941,69.1,0.4759289637077234,REJECT
9181,Data Analyst,Male,Indian,Master,Tier 3,9.98,0.777,60.6,0.0915802018410164,REJECT
9184,Data Analyst,Female,Asian (other),Master,Tier 2,5.43,0.764,67.5,0.10097386838582086,REJECT
9189,Data Analyst,Female,Indian,Bachelor,Tier 3,8.83,0.576,98.0,0.19623286958674005,REJECT
9194,Data Analyst,Male,Indian,Master,Unknown,22.26,1.0,87.1,0.4084199095708911,REJECT
9204,Data Analyst,Male,Asian (other),Master,Tier 2,10.67,0.583,94.2,0.21968575345789212,REJECT
9212,Data Analyst,Male,Indian,Bachelor,Unknown,7.21,0.561,70.2,0.11532050825786332,REJECT
9213,Data Analyst,Female,European,Master,Tier 2,10.5,0.93,83.8,0.7084917727985994,SHORTLIST
9233,Data Analyst,Female,Indian,Master,Tier 2,11.86,0.652,67.9,0.07156596240349412,REJECT
9237,Data Analyst,Female,American,Master,Tier 3,5.71,0.755,85.9,0.3067159104408854,REJECT
9260,Data Analyst,Male,African,PhD,Tier 1 (Top),13.12,1.0,89.4,0.7135762810390888,SHORTLIST
9270,Data Analyst,Male,European,Bachelor,Tier 2,18.01,0.566,85.6,0.6088911880428516,SHORTLIST
9276,Data Analyst,Female,Other,Bachelor,Tier 3,24.27,1.0,72.6,0.7535723566258818,SHORTLIST
9282,Data Analyst,Female,Asian (other),High School,Tier 2,9.94,1.0,82.2,0.2988763753731899,REJECT
9284,Data Analyst,Female,Indian,Bachelor,Tier 2,8.93,0.79,84.7,0.2724227604434299,REJECT
9307,Data Analyst,Female,Indian,Bachelor,Tier 2,10.15,0.973,87.9,0.4293513860010566,REJECT
9308,Data Analyst,Male,Asian (other),PhD,Tier 3,6.07,1.0,90.7,0.35972478844410266,REJECT
9309,Data Analyst,Female,Indian,Bachelor,Tier 3,25.65,0.946,62.0,0.3812839405703214,REJECT
9339,Data Analyst,Male,European,Bachelor,Tier 2,5.98,0.831,81.2,0.25927297860626003,REJECT
9343,Data Analyst,Male,European,Bachelor,Tier 3,14.13,0.717,76.0,0.20857836659059775,REJECT
9354,Data Analyst,Male,Asian (other),Bachelor,Tier 3,13.78,0.941,95.7,0.46877023933761414,REJECT
9360,Data Analyst,Female,European,Bachelor,Tier 2,7.43,0.494,70.0,0.054318787873331456,REJECT
9361,Data Analyst,Male,African,Master,Tier 3,9.76,0.598,82.7,0.1381540711514867,REJECT
9369,Data Analyst,Male,Indian,Bachelor,Tier 3,9.93,0.469,89.6,0.14461723313658154,REJECT
9370,Data Analyst,Male,American,Master,Tier 3,7.61,1.0,61.5,0.302181272534959,REJECT
9376,Data Analyst,Female,African,Bachelor,Tier 2,20.67,0.542,58.3,0.17352765484228969,REJECT
9377,Data Analyst,Male,Asian (other),High School,Tier 3,9.56,0.974,92.2,0.28715318186106215,REJECT
9382,Data Analyst,Male,Indian,Bachelor,Unknown,6.54,0.554,60.6,0.10953298822057857,REJECT
9387,Data Analyst,Female,Indian,Bachelor,Tier 3,7.03,0.73,86.7,0.15181335628557172,REJECT
9395,Data Analyst,Male,Indian,Master,Tier 2,7.35,1.0,98.0,0.8452879343755789,SHORTLIST
9420,Data Analyst,Female,American,PhD,Tier 2,9.34,0.788,98.0,0.47599111237444897,REJECT
9426,Data Analyst,Female,Other,Bachelor,Tier 2,11.63,0.601,61.5,0.10783777474710804,REJECT
9461,Data Analyst,Female,Asian (other),Bachelor,Tier 2,5.59,0.905,70.3,0.19707326848988058,REJECT
9468,Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),5.24,0.847,79.0,0.22613274656701093,REJECT
9499,Data Analyst,Male,European,Bachelor,Tier 2,7.28,0.514,96.4,0.0775744487781833,REJECT
9502,Data Analyst,Female,Indian,Bachelor,Unknown,11.42,0.831,69.4,0.12093332277895953,REJECT
9513,Data Analyst,Male,European,Bachelor,Tier 3,9.62,1.0,84.2,0.3333158270212681,REJECT
9517,Data Analyst,Non-binary/Other,Asian (other),Bachelor,Tier 2,9.21,1.0,90.3,0.5781733575808528,SHORTLIST
9532,Data Analyst,Female,Indian,Master,Tier 1 (Top),7.0,0.858,89.3,0.27121225697427376,REJECT
9546,Data Analyst,Male,Indian,Bachelor,Tier 1 (Top),10.03,0.819,98.0,0.6222528090487436,SHORTLIST
9560,Data Analyst,Female,Indian,Master,Tier 3,7.48,0.558,79.5,0.10277424134379062,REJECT
9566,Data Analyst,Male,American,Bachelor,Tier 1 (Top),8.09,0.494,81.2,0.14186288887224094,REJECT
9595,Data Analyst,Female,Indian,Bachelor,Tier 3,25.54,0.909,81.3,0.7689929181064737,SHORTLIST
9622,Data Analyst,Male,Indian,Master,Tier 2,16.08,1.0,90.9,0.5252663562498714,SHORTLIST
9652,Data Analyst,Male,European,PhD,Tier 2,7.7,0.871,80.8,0.38492487508413187,REJECT
9670,Data Analyst,Female,European,Master,Tier 1 (Top),7.02,0.995,83.0,0.47992232785344285,REJECT
9678,Data Analyst,Female,Indian,Master,Tier 2,8.87,0.814,83.7,0.2540774995427919,REJECT
9708,Data Analyst,Male,Indian,Bachelor,Unknown,15.56,0.752,54.3,0.17198488583232457,REJECT
9711,Data Analyst,Female,American,PhD,Tier 1 (Top),14.5,1.0,96.1,0.8169186551715647,SHORTLIST
9716,Data Analyst,Male,Indian,Master,Tier 1 (Top),8.93,0.301,74.2,0.1615383232950923,REJECT
9734,Data Analyst,Female,European,Bachelor,Tier 3,5.11,0.57,75.6,0.03229795456706865,REJECT
