candidate_id,age,age_group,gender,nationality,education_level,field_of_study,university_tier,years_of_experience,relevant_experience_years,current_salary,num_previous_jobs,skill_match_score,num_certifications,has_leadership_experience,interview_score,distance_from_office,job_role_applied,application_source,hired
10935,33,30-40,Female,American,Bachelor,Business,Tier 3,3.06,4.56,92580.44,2,0.991,4,1,82.0,119.65,Software Engineer,Job Portal,0
10936,23,Under 30,Male,Indian,Bachelor,Business,Tier 2,2.3,2.16,107703.77,2,0.627,5,1,95.0,21.35,Data Scientist,LinkedIn,0
10937,37,30-40,Male,European,Bachelor,Other,Unknown,14.1,13.22,169720.61,2,0.918,1,0,98.0,120.12,Software Engineer,Company Website,1
10938,28,Under 30,Female,Indian,Master,Other,Tier 2,8.7,8.34,150498.21,4,0.762,3,0,80.5,43.82,HR Specialist,LinkedIn,0
10939,21,Under 30,Male,Other,Bachelor,Business,Tier 3,2.28,3.15,100235.63,5,0.555,1,0,76.9,44.26,Data Scientist,LinkedIn,0
10940,37,30-40,Male,Asian (other),Bachelor,Other,Tier 2,9.42,12.92,106625.19,4,0.865,3,1,81.7,69.35,Cloud Architect,LinkedIn,1
10941,23,Under 30,Female,European,Bachelor,Computer Science,Tier 1 (Top),1.39,1.0,148831.03,3,1.0,4,0,86.3,92.45,Data Analyst,Other,0
10942,23,Under 30,Female,Indian,Bachelor,Other,Tier 1 (Top),2.9,3.9,91553.26,5,0.99,2,1,94.6,122.55,Data Analyst,LinkedIn,1
10943,37,30-40,Male,European,Master,Computer Science,Tier 2,8.18,5.92,106599.32,1,0.339,0,1,75.9,83.24,Product Manager,Other,0
10944,29,Under 30,Female,Indian,Bachelor,Computer Science,Tier 3,13.31,13.3,154889.1,2,1.0,4,0,74.3,51.26,Data Analyst,Job Portal,1
10945,39,30-40,Male,Indian,Bachelor,Arts/Humanities,Tier 1 (Top),13.13,12.77,152782.35,4,1.0,0,0,85.0,43.95,Software Engineer,LinkedIn,1
10946,41,Over 40,Male,American,High School,Engineering,Tier 3,8.91,6.62,56479.53,3,0.925,1,0,78.4,114.75,Data Analyst,Company Website,0
10947,26,Under 30,Male,American,Bachelor,Engineering,Tier 2,10.45,10.26,114332.68,7,1.0,1,1,79.5,40.79,Software Engineer,LinkedIn,0
10948,38,30-40,Male,Asian (other),Bachelor,Computer Science,Tier 3,27.16,27.48,178398.54,4,1.0,0,1,86.0,57.03,Data Scientist,Job Portal,1
10949,25,Under 30,Non-binary/Other,African,Bachelor,Computer Science,Tier 2,5.48,3.59,79353.93,2,0.897,3,1,63.2,87.43,Data Analyst,Company Website,1
10950,49,Over 40,Male,Indian,Master,Computer Science,Tier 1 (Top),10.83,11.78,133247.84,1,0.75,0,1,83.5,46.35,Product Manager,Referral,0
10951,26,Under 30,Female,American,High School,Computer Science,Tier 1 (Top),10.81,11.11,140195.29,1,0.565,1,1,98.0,75.95,Software Engineer,Company Website,0
10952,40,30-40,Female,American,Bachelor,Engineering,Tier 2,16.79,16.99,187332.75,3,0.564,0,1,92.3,39.16,DevOps Engineer,LinkedIn,0
10953,38,30-40,Non-binary/Other,Indian,Bachelor,Business,Tier 2,6.61,6.46,108879.51,3,0.522,0,1,83.9,41.25,Product Manager,LinkedIn,0
10954,34,30-40,Male,Asian (other),Bachelor,Business,Tier 1 (Top),17.96,21.46,137744.99,2,0.758,1,0,88.2,34.16,Cloud Architect,LinkedIn,1
10955,26,Under 30,Female,American,Master,Engineering,Tier 2,2.0,2.99,102173.36,4,0.782,1,0,72.8,88.52,Software Engineer,Other,0
10956,30,30-40,Female,Other,Master,Other,Tier 2,7.03,5.5,84242.15,7,0.913,1,0,50.5,172.84,DevOps Engineer,Referral,0
10957,21,Under 30,Male,European,Bachelor,Engineering,Tier 3,10.16,9.33,109773.11,2,0.98,1,0,79.4,56.63,Network Administrator,Job Portal,1
10958,33,30-40,Male,Indian,Bachelor,Computer Science,Tier 3,6.19,6.16,149361.04,1,0.747,0,1,82.2,95.19,Data Scientist,Referral,0
10959,34,30-40,Male,Indian,Bachelor,Other,Tier 2,13.96,13.01,145137.32,5,1.0,1,0,88.1,29.55,Product Manager,Job Portal,1
10960,33,30-40,Female,Indian,Bachelor,Engineering,Tier 1 (Top),6.69,4.17,82815.44,1,0.446,1,0,45.6,95.8,Data Analyst,Company Website,0
10961,21,Under 30,Female,Indian,Master,Other,Unknown,5.54,7.19,82308.14,2,0.763,5,0,85.6,40.87,Data Scientist,Referral,0
10962,21,Under 30,Male,American,Master,Engineering,Tier 2,6.76,8.56,147978.58,6,0.963,4,1,98.0,54.35,Cloud Architect,Job Portal,1
10963,26,Under 30,Female,Indian,Bachelor,Arts/Humanities,Unknown,3.95,3.14,136232.29,2,0.49,0,1,84.6,79.79,Marketing Specialist,Job Portal,0
10964,34,30-40,Male,Other,Master,Computer Science,Tier 2,5.82,3.96,73025.22,1,0.832,4,1,98.0,39.17,Marketing Specialist,Other,0
10965,34,30-40,Female,Indian,Master,Other,Tier 3,12.08,13.14,152672.39,1,1.0,2,0,86.6,143.57,Software Engineer,Company Website,1
10966,30,30-40,Male,European,Master,Computer Science,Tier 2,4.94,5.69,176973.91,2,0.909,1,0,75.1,68.24,Cloud Architect,LinkedIn,0
10967,37,30-40,Female,Indian,Bachelor,Computer Science,Tier 3,8.33,7.24,91136.98,1,0.865,4,1,82.8,90.86,HR Specialist,Referral,0
10968,23,Under 30,Male,American,Bachelor,Computer Science,Tier 2,7.37,6.97,86879.89,5,0.668,3,1,91.4,110.13,Software Engineer,Referral,0
10969,36,30-40,Male,Indian,Bachelor,Engineering,Tier 2,6.23,5.26,98714.41,1,1.0,4,0,98.0,53.64,Software Engineer,Company Website,0
10970,35,30-40,Female,American,Bachelor,Engineering,Tier 3,8.24,8.92,113299.82,3,0.598,5,0,91.7,85.28,Product Manager,Job Portal,0
10971,35,30-40,Male,American,Bachelor,Other,Tier 1 (Top),9.33,8.77,163785.44,2,0.739,2,0,72.2,144.47,Cyber Security Analyst,LinkedIn,0
10972,30,30-40,Male,European,Master,Other,Tier 2,3.95,1.5,86454.54,2,0.708,0,0,92.9,64.92,Software Engineer,LinkedIn,0
10973,46,Over 40,Female,European,Bachelor,Arts/Humanities,Tier 3,13.22,12.92,130088.95,3,1.0,3,0,71.2,37.51,Cyber Security Analyst,Referral,0
10974,35,30-40,Male,European,Master,Arts/Humanities,Tier 2,7.49,3.94,102580.47,4,0.811,3,1,96.2,34.29,Marketing Specialist,Referral,0
10975,24,Under 30,Female,African,Master,Other,Tier 1 (Top),3.02,2.65,143781.87,4,0.698,1,1,92.1,67.63,Software Engineer,Company Website,0
10976,33,30-40,Male,African,Bachelor,Other,Tier 2,9.31,8.35,124526.91,1,0.923,1,0,91.3,96.31,Software Engineer,Referral,0
10977,38,30-40,Male,Asian (other),Bachelor,Other,Tier 1 (Top),15.03,14.42,130958.62,2,0.773,1,0,76.9,53.12,Marketing Specialist,LinkedIn,0
10978,27,Under 30,Male,Indian,Master,Other,Tier 2,8.17,6.63,131678.05,3,1.0,3,0,64.6,47.56,Data Analyst,Other,0
10979,40,30-40,Non-binary/Other,Other,Master,Engineering,Tier 1 (Top),6.81,5.08,123481.63,6,0.575,1,1,72.5,34.97,Product Manager,Job Portal,1
10980,35,30-40,Male,Other,PhD,Computer Science,Tier 3,8.95,11.48,113752.06,8,1.0,1,1,76.2,29.43,Cyber Security Analyst,Company Website,0
10981,21,Under 30,Female,Asian (other),Master,Business,Tier 3,6.76,7.32,83517.91,3,0.994,2,0,55.8,50.48,Software Engineer,LinkedIn,0
10982,34,30-40,Non-binary/Other,American,Master,Computer Science,Tier 1 (Top),8.24,7.67,92262.77,2,0.51,1,1,75.8,91.75,Software Engineer,Company Website,0
10983,28,Under 30,Male,Indian,Master,Computer Science,Tier 2,16.16,13.52,156262.18,6,1.0,2,0,92.1,96.21,Network Administrator,LinkedIn,1
10984,36,30-40,Female,Asian (other),Bachelor,Arts/Humanities,Tier 2,13.42,14.9,166777.87,5,1.0,3,0,76.9,84.93,Cloud Architect,LinkedIn,0
10985,39,30-40,Female,African,Master,Business,Tier 2,9.67,11.08,110240.25,5,0.812,0,1,76.2,138.59,Software Engineer,Company Website,0
10986,33,30-40,Male,European,Master,Business,Tier 2,19.71,20.67,193518.54,5,0.807,4,1,89.9,53.09,Data Scientist,LinkedIn,1
10987,45,Over 40,Male,European,Bachelor,Other,Tier 3,10.0,9.73,87725.47,6,0.7,5,0,80.5,11.72,Marketing Specialist,Referral,0
10988,30,30-40,Male,Indian,Bachelor,Business,Tier 3,12.78,13.54,220000.0,3,1.0,5,0,80.9,114.34,Cyber Security Analyst,Other,1
10989,36,30-40,Female,Indian,Bachelor,Engineering,Tier 2,13.91,13.82,136359.4,4,0.653,1,0,57.3,64.54,Software Engineer,Company Website,0
10990,38,30-40,Female,Asian (other),PhD,Engineering,Tier 2,14.75,16.47,168508.11,5,0.899,3,0,91.6,66.11,Data Scientist,Company Website,1
10991,31,30-40,Male,Indian,High School,Engineering,Tier 2,13.65,13.4,96805.7,3,1.0,1,0,80.1,1.5,Software Engineer,Referral,1
10992,38,30-40,Male,European,Master,Computer Science,Tier 2,8.86,8.92,178493.74,3,1.0,3,0,73.5,48.32,Data Scientist,Job Portal,0
10993,27,Under 30,Female,Asian (other),Master,Computer Science,Tier 1 (Top),13.98,13.45,195388.62,6,0.815,2,1,98.0,129.03,Network Administrator,Company Website,1
10994,28,Under 30,Male,Indian,Master,Computer Science,Tier 2,6.08,4.25,81366.17,4,0.58,1,0,95.2,188.44,Software Engineer,LinkedIn,0
10995,21,Under 30,Female,Indian,Bachelor,Arts/Humanities,Tier 2,12.06,11.3,185684.04,0,0.923,3,0,75.3,197.2,Data Analyst,LinkedIn,1
10996,33,30-40,Male,Asian (other),Master,Business,Tier 2,11.27,9.62,106252.9,2,0.487,1,1,91.8,95.51,Software Engineer,Company Website,0
10997,34,30-40,Female,Indian,Bachelor,Business,Tier 2,23.05,21.23,146889.15,4,1.0,1,0,91.7,76.93,Data Scientist,LinkedIn,1
10998,41,Over 40,Female,Indian,Bachelor,Other,Tier 3,6.6,6.73,102960.56,4,0.817,2,1,92.6,33.53,Software Engineer,LinkedIn,1
10999,38,30-40,Male,European,Bachelor,Computer Science,Tier 3,7.24,6.55,77995.16,4,0.433,1,0,92.3,74.55,Data Analyst,LinkedIn,0
11000,29,Under 30,Male,Asian (other),High School,Engineering,Tier 3,5.94,5.46,187335.77,3,0.921,5,1,70.4,23.11,Software Engineer,Job Portal,0
11001,22,Under 30,Male,African,Bachelor,Computer Science,Unknown,6.18,4.15,168590.66,5,0.608,2,1,62.6,87.33,Data Scientist,Other,0
11002,35,30-40,Male,American,Bachelor,Other,Tier 3,9.43,10.76,126181.97,3,0.828,4,1,78.7,105.2,Data Scientist,Job Portal,0
11003,40,30-40,Male,American,Master,Engineering,Tier 3,13.81,16.47,117509.14,7,1.0,1,1,54.0,12.47,Cyber Security Analyst,LinkedIn,0
11004,38,30-40,Female,African,Bachelor,Computer Science,Tier 3,20.58,19.11,163346.86,8,1.0,3,0,83.2,68.19,Network Administrator,Job Portal,0
11005,40,30-40,Male,European,Master,Computer Science,Tier 1 (Top),6.78,5.49,118297.91,3,0.785,0,0,61.6,57.82,Software Engineer,Referral,0
11006,30,30-40,Male,European,Bachelor,Other,Tier 2,4.13,3.95,67990.93,3,0.701,2,1,61.0,29.1,HR Specialist,Referral,0
11007,28,Under 30,Female,American,Bachelor,Computer Science,Tier 2,13.23,13.43,107745.63,6,0.604,1,1,78.9,31.96,Network Administrator,LinkedIn,0
11008,26,Under 30,Female,Indian,Bachelor,Other,Tier 2,22.15,22.73,133929.4,0,1.0,1,0,97.9,59.84,Software Engineer,Other,1
11009,31,30-40,Male,American,Bachelor,Engineering,Tier 2,2.43,1.0,81511.31,6,0.75,2,0,63.3,7.61,Data Analyst,Job Portal,0
11010,31,30-40,Female,Indian,Bachelor,Computer Science,Tier 3,4.76,1.57,75373.66,6,0.627,1,1,82.6,51.77,Data Analyst,Job Portal,0
11011,33,30-40,Female,Indian,Bachelor,Engineering,Tier 2,16.86,13.41,112497.73,5,0.822,2,0,98.0,88.46,Network Administrator,Company Website,0
11012,30,30-40,Female,Other,Bachelor,Engineering,Tier 3,14.46,14.01,99545.34,3,0.86,6,1,89.8,13.08,Software Engineer,LinkedIn,0
11013,30,30-40,Male,Indian,Bachelor,Engineering,Tier 3,4.61,6.11,142173.99,5,0.872,0,0,70.8,104.6,Software Engineer,Referral,0
11014,25,Under 30,Male,Indian,Bachelor,Engineering,Tier 1 (Top),27.64,28.57,208806.88,4,1.0,1,0,93.5,53.98,Software Engineer,LinkedIn,1
11015,39,30-40,Female,Indian,High School,Engineering,Tier 1 (Top),9.83,8.79,133583.4,5,0.644,0,1,90.4,90.19,HR Specialist,Referral,1
11016,32,30-40,Female,European,Master,Engineering,Tier 3,16.03,17.56,134687.4,3,1.0,4,1,74.4,29.35,Cloud Architect,LinkedIn,1
11017,30,30-40,Female,Other,Bachelor,Engineering,Tier 2,9.79,8.63,77534.85,7,0.596,2,0,80.4,108.34,Software Engineer,Other,0
11018,26,Under 30,Male,Asian (other),Bachelor,Engineering,Tier 1 (Top),7.16,4.72,105451.12,6,0.936,1,1,71.1,90.75,Marketing Specialist,LinkedIn,0
11019,21,Under 30,Female,African,Bachelor,Engineering,Tier 2,5.22,3.55,109696.37,6,0.518,3,0,90.5,25.05,Software Engineer,LinkedIn,0
11020,42,Over 40,Female,African,Master,Engineering,Tier 2,26.74,27.71,210731.55,3,1.0,1,1,87.8,63.17,Network Administrator,Company Website,0
11021,36,30-40,Male,Other,Bachelor,Computer Science,Tier 3,9.07,9.54,85889.55,6,1.0,1,1,97.2,48.39,HR Specialist,Job Portal,0
11022,21,Under 30,Male,Indian,Bachelor,Arts/Humanities,Tier 3,2.23,3.77,124391.36,2,0.69,2,0,75.8,60.93,Cloud Architect,Job Portal,0
11023,38,30-40,Female,American,Master,Business,Tier 1 (Top),16.04,16.06,172216.55,2,0.875,0,0,87.2,42.38,Software Engineer,Company Website,1
11024,39,30-40,Female,American,Bachelor,Engineering,Tier 2,7.59,9.85,94495.72,5,0.528,3,0,87.2,68.39,Cyber Security Analyst,LinkedIn,0
11025,32,30-40,Male,American,High School,Engineering,Tier 2,11.33,12.52,179918.91,3,1.0,6,0,87.5,54.45,Data Scientist,Job Portal,1
11026,44,Over 40,Female,European,Bachelor,Other,Tier 2,20.38,18.71,145927.12,3,1.0,3,0,82.8,21.06,Network Administrator,LinkedIn,1
11027,33,30-40,Female,American,PhD,Computer Science,Tier 2,9.28,8.21,170504.75,3,0.569,3,0,66.6,102.85,Data Analyst,Job Portal,0
11028,21,Under 30,Female,European,Bachelor,Arts/Humanities,Tier 3,8.85,6.79,95778.28,2,0.632,2,0,63.4,60.75,Network Administrator,LinkedIn,0
11029,34,30-40,Female,American,Bachelor,Engineering,Tier 2,8.66,8.13,108609.08,4,0.376,0,0,66.3,94.38,Software Engineer,Job Portal,0
11030,33,30-40,Female,Indian,Bachelor,Business,Tier 3,4.78,5.6,120134.59,1,0.853,5,0,56.7,94.78,Network Administrator,Job Portal,0
11031,27,Under 30,Male,Indian,Master,Business,Tier 3,14.14,14.18,125864.5,1,0.718,1,0,98.0,54.32,Data Analyst,Company Website,1
11032,36,30-40,Male,Asian (other),Bachelor,Engineering,Tier 3,12.36,13.82,122848.15,5,0.892,1,0,84.2,57.55,DevOps Engineer,Job Portal,0
11033,21,Under 30,Female,European,Bachelor,Computer Science,Tier 3,7.14,5.5,90886.14,5,0.982,1,0,70.9,84.02,Marketing Specialist,LinkedIn,0
11034,39,30-40,Male,Other,Bachelor,Other,Tier 2,6.1,7.65,136607.29,0,0.765,3,0,79.9,18.41,Data Scientist,LinkedIn,0
11035,24,Under 30,Female,African,Bachelor,Arts/Humanities,Tier 3,4.3,2.57,100860.24,5,1.0,0,1,62.0,100.36,Network Administrator,Other,0
11036,24,Under 30,Female,American,PhD,Engineering,Tier 1 (Top),22.41,23.91,208398.16,3,1.0,0,0,71.6,130.85,Product Manager,LinkedIn,1
11037,31,30-40,Male,Indian,Bachelor,Engineering,Tier 2,17.11,20.61,134789.35,6,1.0,3,0,89.5,169.77,Cloud Architect,Job Portal,0
11038,35,30-40,Female,European,Bachelor,Engineering,Tier 3,18.58,18.28,148536.7,4,0.891,1,1,98.0,43.18,Product Manager,Referral,1
11039,33,30-40,Male,Asian (other),Bachelor,Arts/Humanities,Tier 3,15.27,15.42,127609.81,0,1.0,2,1,81.1,183.62,Data Analyst,Job Portal,0
11040,26,Under 30,Male,American,Master,Computer Science,Tier 1 (Top),6.45,6.63,159085.76,1,0.602,0,0,95.6,61.56,Software Engineer,Referral,0
11041,27,Under 30,Male,Indian,Bachelor,Other,Tier 2,6.72,5.0,73766.28,5,0.544,1,0,81.4,30.67,Software Engineer,Company Website,0
11042,22,Under 30,Female,American,Master,Computer Science,Tier 3,13.11,16.53,143988.81,5,1.0,5,0,87.3,32.39,Cloud Architect,LinkedIn,1
11043,30,30-40,Male,Indian,Bachelor,Business,Tier 3,1.94,2.0,93850.33,2,0.479,2,0,60.9,48.94,Data Scientist,Other,0
11044,40,30-40,Female,Other,Bachelor,Engineering,Tier 2,9.57,8.93,111531.14,5,0.814,1,1,85.6,64.38,Product Manager,LinkedIn,0
11045,31,30-40,Male,European,Bachelor,Business,Tier 3,3.82,4.2,151523.74,1,0.941,1,1,98.0,67.35,Software Engineer,Company Website,1
11046,38,30-40,Male,Indian,Bachelor,Computer Science,Tier 3,11.52,13.08,141627.48,6,0.795,1,0,76.7,57.13,Cyber Security Analyst,Job Portal,0
11047,43,Over 40,Male,Indian,Bachelor,Engineering,Tier 2,20.67,19.72,121873.83,3,0.64,0,0,85.3,18.3,Software Engineer,Job Portal,1
11048,27,Under 30,Female,Asian (other),Bachelor,Other,Tier 3,8.31,6.86,95262.24,3,1.0,5,1,85.3,127.83,Network Administrator,LinkedIn,0
11049,30,30-40,Male,European,Master,Engineering,Tier 3,7.42,7.43,122521.46,8,0.583,1,0,69.8,51.87,Data Analyst,LinkedIn,0
11050,49,Over 40,Male,European,Bachelor,Computer Science,Tier 3,17.37,16.56,157579.4,2,1.0,1,0,91.5,85.24,Software Engineer,Company Website,0
11051,43,Over 40,Female,European,Master,Computer Science,Tier 2,10.0,9.96,106382.78,5,0.909,2,0,58.0,117.01,Software Engineer,LinkedIn,0
11052,21,Under 30,Male,European,Bachelor,Business,Tier 3,6.14,6.11,95122.32,5,1.0,3,0,90.9,45.7,Cyber Security Analyst,Job Portal,0
11053,35,30-40,Male,Indian,Bachelor,Computer Science,Tier 2,7.45,9.61,103921.91,3,0.875,2,0,88.8,10.58,Cyber Security Analyst,Company Website,0
11054,32,30-40,Male,Other,Bachelor,Computer Science,Tier 3,6.03,5.7,68739.82,5,0.942,1,1,88.7,30.62,Network Administrator,LinkedIn,1
11055,38,30-40,Male,American,Bachelor,Engineering,Tier 2,5.52,8.02,89861.98,2,0.697,2,0,64.4,69.38,DevOps Engineer,Job Portal,0
11056,26,Under 30,Female,Indian,Bachelor,Computer Science,Tier 2,10.23,10.46,105169.72,0,0.78,1,0,80.9,20.21,Cyber Security Analyst,Job Portal,0
11057,25,Under 30,Male,Indian,Bachelor,Computer Science,Tier 3,2.39,3.55,210041.29,0,0.663,3,0,78.4,96.95,Cloud Architect,Referral,0
11058,26,Under 30,Male,Indian,Master,Engineering,Tier 2,12.94,15.0,185136.39,3,0.607,2,0,89.2,122.42,Cyber Security Analyst,Company Website,0
11059,27,Under 30,Female,Indian,Bachelor,Engineering,Tier 1 (Top),10.58,10.85,142965.49,6,1.0,4,0,71.7,92.55,Cloud Architect,Job Portal,0
11060,38,30-40,Female,European,Bachelor,Computer Science,Tier 3,5.12,5.23,100707.77,1,0.936,2,0,56.7,37.27,Marketing Specialist,Company Website,0
11061,22,Under 30,Female,Indian,Master,Engineering,Tier 2,7.9,7.99,129513.23,5,0.91,3,0,93.4,11.57,DevOps Engineer,LinkedIn,0
11062,27,Under 30,Female,African,Bachelor,Engineering,Tier 2,15.27,14.83,124443.4,2,0.973,3,0,85.1,52.64,Cyber Security Analyst,Referral,0
11063,21,Under 30,Female,European,Master,Computer Science,Tier 3,4.07,5.14,89496.75,2,0.664,3,0,73.3,133.44,Cyber Security Analyst,LinkedIn,0
11064,40,30-40,Female,Indian,Bachelor,Business,Tier 3,18.41,18.33,195625.71,3,1.0,2,1,90.6,155.31,Product Manager,Company Website,1
11065,42,Over 40,Male,Indian,Bachelor,Engineering,Tier 1 (Top),12.1,11.33,135301.68,2,0.411,2,0,86.1,49.5,Software Engineer,LinkedIn,0
11066,29,Under 30,Female,American,Master,Computer Science,Tier 2,3.81,2.99,62960.38,5,0.546,0,1,84.2,47.98,Software Engineer,Job Portal,0
11067,29,Under 30,Male,Indian,Bachelor,Engineering,Tier 1 (Top),6.3,5.42,119523.86,6,0.963,0,0,65.3,211.78,Software Engineer,Job Portal,0
11068,35,30-40,Male,Indian,Master,Other,Tier 1 (Top),9.88,10.69,154532.04,2,1.0,2,0,70.4,43.95,Software Engineer,Company Website,0
11069,43,Over 40,Female,Indian,Master,Other,Tier 2,12.02,11.96,209949.76,5,1.0,2,0,97.1,112.87,Data Analyst,Job Portal,1
11070,35,30-40,Female,Indian,Master,Engineering,Tier 2,8.4,6.73,154770.81,4,0.543,2,0,77.7,49.1,Network Administrator,LinkedIn,0
11071,26,Under 30,Female,Indian,Master,Computer Science,Tier 1 (Top),2.31,2.8,73342.57,3,0.914,1,0,89.8,59.64,Cyber Security Analyst,Company Website,1
11072,21,Under 30,Male,Indian,Bachelor,Engineering,Unknown,21.78,20.69,129857.24,7,0.975,2,1,79.5,77.07,Data Analyst,LinkedIn,1
11073,23,Under 30,Male,African,Master,Computer Science,Tier 3,4.31,3.79,112467.51,2,0.842,3,1,71.3,41.95,HR Specialist,Company Website,0
11074,32,30-40,Male,Indian,Bachelor,Engineering,Tier 2,5.68,6.68,101021.72,5,0.471,0,1,80.4,31.61,Data Analyst,LinkedIn,0
11075,26,Under 30,Male,American,Master,Other,Tier 3,8.15,10.33,95580.5,2,0.861,5,0,79.5,71.68,Cyber Security Analyst,Company Website,0
11076,33,30-40,Male,Indian,Bachelor,Engineering,Tier 2,7.69,7.59,100250.66,1,0.891,4,1,98.0,124.38,Software Engineer,Job Portal,1
11077,27,Under 30,Male,Indian,Bachelor,Engineering,Tier 2,11.5,8.99,95995.53,4,0.918,1,1,73.3,35.83,HR Specialist,LinkedIn,0
11078,23,Under 30,Male,Asian (other),Master,Computer Science,Tier 3,1.55,3.51,185582.49,4,0.925,2,1,79.8,53.66,DevOps Engineer,Company Website,0
11079,22,Under 30,Male,Indian,Master,Computer Science,Tier 3,8.71,7.47,128230.73,4,0.923,0,0,57.9,97.41,HR Specialist,Job Portal,0
11080,44,Over 40,Female,Indian,PhD,Other,Tier 2,8.67,9.54,220000.0,1,1.0,1,0,89.2,89.74,Data Scientist,LinkedIn,1
11081,39,30-40,Female,European,Bachelor,Engineering,Unknown,4.64,3.2,115640.81,2,0.575,1,0,92.5,35.08,Software Engineer,Job Portal,0
11082,45,Over 40,Male,Indian,Bachelor,Computer Science,Tier 3,21.78,19.9,135463.52,6,0.976,2,0,98.0,63.1,Data Analyst,Company Website,0
11083,36,30-40,Female,American,Master,Engineering,Tier 2,16.11,14.67,184846.7,1,0.892,4,0,89.3,29.71,Marketing Specialist,LinkedIn,1
11084,28,Under 30,Male,Indian,Bachelor,Arts/Humanities,Tier 1 (Top),4.4,4.1,128713.13,3,0.722,2,0,83.5,54.22,DevOps Engineer,LinkedIn,1
11085,42,Over 40,Male,Indian,Master,Computer Science,Tier 2,9.26,8.19,116164.58,9,1.0,1,1,86.5,92.28,Software Engineer,LinkedIn,1
11086,31,30-40,Female,Indian,Master,Engineering,Tier 3,12.85,13.39,147205.58,6,1.0,2,0,97.9,65.25,Software Engineer,LinkedIn,1
11087,33,30-40,Female,Other,Master,Engineering,Tier 1 (Top),5.12,3.19,134497.74,3,1.0,2,0,98.0,35.5,Product Manager,LinkedIn,0
11088,31,30-40,Female,American,Master,Engineering,Tier 2,4.41,4.08,73230.58,2,0.763,2,0,69.6,68.14,Software Engineer,LinkedIn,0
11089,21,Under 30,Male,European,Master,Computer Science,Tier 3,5.78,5.99,82486.55,2,0.854,1,0,76.7,55.31,Data Analyst,Company Website,0
11090,44,Over 40,Female,European,Bachelor,Engineering,Tier 2,12.85,13.25,107147.49,1,0.84,0,0,75.7,61.2,Software Engineer,LinkedIn,0
11091,35,30-40,Male,Asian (other),PhD,Computer Science,Tier 2,6.21,5.89,116534.25,4,0.679,4,0,93.0,42.66,Software Engineer,LinkedIn,0
11092,34,30-40,Male,European,Bachelor,Arts/Humanities,Tier 3,13.0,10.51,153690.35,6,1.0,1,0,87.9,49.0,Software Engineer,LinkedIn,0
11093,31,30-40,Male,Asian (other),High School,Business,Tier 2,5.08,5.6,101166.41,5,0.916,0,0,73.4,186.28,Product Manager,Company Website,1
11094,33,30-40,Female,American,Bachelor,Other,Tier 2,11.32,11.26,126727.57,2,1.0,2,0,82.1,77.47,Software Engineer,LinkedIn,1
11095,27,Under 30,Male,Indian,Master,Engineering,Tier 2,15.59,16.15,206968.9,6,0.543,3,0,60.8,189.3,Cyber Security Analyst,Job Portal,0
11096,36,30-40,Male,Asian (other),Master,Computer Science,Tier 3,4.4,7.03,79579.69,6,0.53,1,0,85.7,26.19,Cyber Security Analyst,LinkedIn,0
11097,21,Under 30,Female,African,Bachelor,Engineering,Tier 3,15.33,14.7,157786.86,6,1.0,3,0,72.0,80.74,Marketing Specialist,Company Website,0
11098,33,30-40,Male,Indian,Master,Business,Tier 3,18.1,16.77,134851.69,4,1.0,1,0,96.2,113.8,Software Engineer,Job Portal,1
11099,36,30-40,Male,American,Master,Engineering,Tier 3,9.87,12.3,148695.75,2,0.842,3,1,95.3,38.4,Cloud Architect,Referral,1
11100,30,30-40,Male,European,Master,Engineering,Tier 2,6.19,4.15,98435.49,5,0.797,1,0,79.0,76.98,Network Administrator,LinkedIn,0
11101,34,30-40,Male,Indian,Bachelor,Computer Science,Tier 3,8.0,9.5,171008.11,3,0.922,1,0,78.8,178.28,Software Engineer,Company Website,0
11102,24,Under 30,Female,Other,Master,Arts/Humanities,Tier 2,12.88,13.89,198808.12,3,1.0,5,0,72.3,122.84,Cloud Architect,LinkedIn,0
11103,24,Under 30,Female,American,Master,Other,Tier 3,5.1,6.46,109415.39,3,0.709,0,0,77.0,140.55,Software Engineer,LinkedIn,0
11104,33,30-40,Male,European,Master,Engineering,Tier 2,8.82,10.08,116948.44,3,1.0,6,0,63.4,128.57,Cloud Architect,Job Portal,0
11105,37,30-40,Male,Indian,High School,Arts/Humanities,Tier 3,10.26,9.56,155082.29,2,0.596,3,1,98.0,89.76,Data Analyst,LinkedIn,0
11106,21,Under 30,Female,Indian,Bachelor,Computer Science,Tier 3,3.49,1.53,83019.74,3,0.867,0,0,97.9,20.46,Software Engineer,LinkedIn,0
11107,36,30-40,Male,Indian,High School,Computer Science,Tier 2,18.31,18.25,174824.31,4,1.0,0,1,86.5,167.24,Data Scientist,LinkedIn,1
11108,27,Under 30,Female,Indian,Bachelor,Engineering,Unknown,13.54,14.4,108639.0,3,0.828,0,0,86.8,108.56,Cloud Architect,Referral,1
11109,30,30-40,Male,American,Bachelor,Engineering,Tier 2,14.31,13.16,109443.41,4,1.0,1,0,77.5,91.48,Data Analyst,LinkedIn,0
11110,21,Under 30,Male,African,Bachelor,Business,Tier 2,7.68,8.35,101752.59,5,0.64,1,0,85.2,53.09,Cyber Security Analyst,Referral,0
